date,doc_link,filings,xbrl_link
2008-04-10,https://www.sec.gov/Archives/edgar/data/12927/000119312508078767/0001193125-08-078767-index.htm,DEFA14A,N/A
2008-03-18,https://www.sec.gov/Archives/edgar/data/12927/000119312508059922/0001193125-08-059922-index.htm,8-K,N/A
2008-03-14,https://www.sec.gov/Archives/edgar/data/12927/000119312508057498/0001193125-08-057498-index.htm,DEF 14A,N/A
2008-03-09,https://www.sec.gov/Archives/edgar/data/12927/000000000008012333/0000000000-08-012333-index.htm,UPLOAD,N/A
2008-03-09,https://www.sec.gov/Archives/edgar/data/12927/000000000008012332/0000000000-08-012332-index.htm,UPLOAD,N/A
2008-03-09,https://www.sec.gov/Archives/edgar/data/12927/000000000008012331/0000000000-08-012331-index.htm,UPLOAD,N/A
2008-02-20,https://www.sec.gov/Archives/edgar/data/12927/999999999708007790/9999999997-08-007790-index.htm,NO ACT,N/A
2008-02-19,https://www.sec.gov/Archives/edgar/data/12927/999999999708007536/9999999997-08-007536-index.htm,NO ACT,N/A
2008-02-19,https://www.sec.gov/Archives/edgar/data/12927/999999999708007475/9999999997-08-007475-index.htm,NO ACT,N/A
2008-02-15,https://www.sec.gov/Archives/edgar/data/12927/000119312508032328/0001193125-08-032328-index.htm,10-K,N/A
2008-02-14,https://www.sec.gov/Archives/edgar/data/12927/000088800208000348/0000888002-08-000348-index.htm,SC 13G/A,N/A
2008-02-12,https://www.sec.gov/Archives/edgar/data/12927/000009374808000008/0000093748-08-000008-index.htm,SC 13G,N/A
2008-02-05,https://www.sec.gov/Archives/edgar/data/12927/999999999708005902/9999999997-08-005902-index.htm,NO ACT,N/A
2008-01-30,https://www.sec.gov/Archives/edgar/data/12927/000119312508015035/0001193125-08-015035-index.htm,8-K,N/A
2008-01-15,https://www.sec.gov/Archives/edgar/data/12927/000119312508006666/0001193125-08-006666-index.htm,CORRESP,N/A
2008-01-09,https://www.sec.gov/Archives/edgar/data/12927/999999999708002256/9999999997-08-002256-index.htm,NO ACT,N/A
2007-12-14,https://www.sec.gov/Archives/edgar/data/12927/000119312507265592/0001193125-07-265592-index.htm,8-K,N/A
2007-11-21,https://www.sec.gov/Archives/edgar/data/12927/000119312507251817/0001193125-07-251817-index.htm,8-K,N/A
2007-11-01,https://www.sec.gov/Archives/edgar/data/12927/000119312507232400/0001193125-07-232400-index.htm,8-K,N/A
2007-10-24,https://www.sec.gov/Archives/edgar/data/12927/000119312507224585/0001193125-07-224585-index.htm,10-Q,N/A
2007-10-24,https://www.sec.gov/Archives/edgar/data/12927/000119312507224344/0001193125-07-224344-index.htm,8-K,N/A
2007-10-17,https://www.sec.gov/Archives/edgar/data/12927/000119312507220382/0001193125-07-220382-index.htm,8-K,N/A
2007-10-01,https://www.sec.gov/Archives/edgar/data/12927/000119312507211187/0001193125-07-211187-index.htm,CORRESP,N/A
2007-08-30,https://www.sec.gov/Archives/edgar/data/12927/000119312507193106/0001193125-07-193106-index.htm,8-K,N/A
2007-07-25,https://www.sec.gov/Archives/edgar/data/12927/000119312507161475/0001193125-07-161475-index.htm,10-Q,N/A
2007-07-25,https://www.sec.gov/Archives/edgar/data/12927/000119312507161247/0001193125-07-161247-index.htm,8-K,N/A
2007-06-27,https://www.sec.gov/Archives/edgar/data/12927/000119312507144243/0001193125-07-144243-index.htm,8-K,N/A
2007-06-26,https://www.sec.gov/Archives/edgar/data/12927/000119312507143110/0001193125-07-143110-index.htm,11-K,N/A
2007-06-26,https://www.sec.gov/Archives/edgar/data/12927/000119312507143099/0001193125-07-143099-index.htm,11-K,N/A
2007-05-04,https://www.sec.gov/Archives/edgar/data/12927/000119312507102929/0001193125-07-102929-index.htm,8-K,N/A
2007-05-04,https://www.sec.gov/Archives/edgar/data/12927/000119312507102918/0001193125-07-102918-index.htm,8-K,N/A
2007-04-25,https://www.sec.gov/Archives/edgar/data/12927/000119312507089827/0001193125-07-089827-index.htm,10-Q,N/A
2007-04-25,https://www.sec.gov/Archives/edgar/data/12927/000119312507089597/0001193125-07-089597-index.htm,8-K,N/A
2007-04-17,https://www.sec.gov/Archives/edgar/data/12927/000119312507082780/0001193125-07-082780-index.htm,DEFA14A,N/A
2007-04-03,https://www.sec.gov/Archives/edgar/data/12927/999999999707016347/9999999997-07-016347-index.htm,ARS,N/A
2007-04-02,https://www.sec.gov/Archives/edgar/data/12927/000119312507072271/0001193125-07-072271-index.htm,DEFA14A,N/A
2007-03-23,https://www.sec.gov/Archives/edgar/data/12927/000119312507062748/0001193125-07-062748-index.htm,DEF 14A,N/A
2007-03-05,https://www.sec.gov/Archives/edgar/data/12927/000119312507046463/0001193125-07-046463-index.htm,8-K,N/A
2007-02-22,https://www.sec.gov/Archives/edgar/data/12927/000119312507037160/0001193125-07-037160-index.htm,S-8,N/A
2007-02-16,https://www.sec.gov/Archives/edgar/data/12927/000119312507033902/0001193125-07-033902-index.htm,10-K,N/A
2007-02-15,https://www.sec.gov/Archives/edgar/data/12927/999999999707010015/9999999997-07-010015-index.htm,NO ACT,N/A
2007-02-13,https://www.sec.gov/Archives/edgar/data/12927/000088800207000320/0000888002-07-000320-index.htm,SC 13G,N/A
2007-02-12,https://www.sec.gov/Archives/edgar/data/12927/000009374807000037/0000093748-07-000037-index.htm,SC 13G,N/A
2007-02-12,https://www.sec.gov/Archives/edgar/data/12927/000001728307000444/0000017283-07-000444-index.htm,SC 13G/A,N/A
2007-01-31,https://www.sec.gov/Archives/edgar/data/12927/000119312507016878/0001193125-07-016878-index.htm,8-K,N/A
2006-11-22,https://www.sec.gov/Archives/edgar/data/12927/000119312506240719/0001193125-06-240719-index.htm,8-K,N/A
2006-10-25,https://www.sec.gov/Archives/edgar/data/12927/000119312506214506/0001193125-06-214506-index.htm,10-Q,N/A
2006-10-25,https://www.sec.gov/Archives/edgar/data/12927/000119312506214277/0001193125-06-214277-index.htm,8-K,N/A
2006-09-25,https://www.sec.gov/Archives/edgar/data/12927/000110465906062783/0001104659-06-062783-index.htm,8-K,N/A
2006-08-22,https://www.sec.gov/Archives/edgar/data/12927/000119312506177709/0001193125-06-177709-index.htm,8-K,N/A
2006-08-21,https://www.sec.gov/Archives/edgar/data/12927/000119312506177037/0001193125-06-177037-index.htm,S-8 POS,N/A
2006-07-26,https://www.sec.gov/Archives/edgar/data/12927/000119312506153564/0001193125-06-153564-index.htm,10-Q,N/A
2006-07-26,https://www.sec.gov/Archives/edgar/data/12927/000119312506153284/0001193125-06-153284-index.htm,8-K,N/A
2006-06-30,https://www.sec.gov/Archives/edgar/data/12927/000119312506140805/0001193125-06-140805-index.htm,8-K,N/A
2006-06-28,https://www.sec.gov/Archives/edgar/data/12927/000119312506138276/0001193125-06-138276-index.htm,11-K,N/A
2006-06-28,https://www.sec.gov/Archives/edgar/data/12927/000119312506138269/0001193125-06-138269-index.htm,11-K,N/A
2006-06-27,https://www.sec.gov/Archives/edgar/data/12927/000119312506136943/0001193125-06-136943-index.htm,8-K,N/A
2006-05-05,https://www.sec.gov/Archives/edgar/data/12927/000119312506102223/0001193125-06-102223-index.htm,8-K,N/A
2006-05-04,https://www.sec.gov/Archives/edgar/data/12927/000119312506100556/0001193125-06-100556-index.htm,8-K,N/A
2006-05-04,https://www.sec.gov/Archives/edgar/data/12927/000119312506100557/0001193125-06-100557-index.htm,DEFA14A,N/A
2006-05-01,https://www.sec.gov/Archives/edgar/data/12927/000119312506095424/0001193125-06-095424-index.htm,DEFA14A,N/A
2006-04-26,https://www.sec.gov/Archives/edgar/data/12927/000119312506089258/0001193125-06-089258-index.htm,10-Q,N/A
2006-04-26,https://www.sec.gov/Archives/edgar/data/12927/000119312506088783/0001193125-06-088783-index.htm,8-K,N/A
2006-04-03,https://www.sec.gov/Archives/edgar/data/12927/000119312506071726/0001193125-06-071726-index.htm,DEFA14A,N/A
2006-03-27,https://www.sec.gov/Archives/edgar/data/12927/999999999706011586/9999999997-06-011586-index.htm,ARS,N/A
2006-03-24,https://www.sec.gov/Archives/edgar/data/12927/000119312506062746/0001193125-06-062746-index.htm,DEF 14A,N/A
2006-03-15,https://www.sec.gov/Archives/edgar/data/12927/999999999707003395/9999999997-07-003395-index.htm,NO ACT,N/A
2006-03-14,https://www.sec.gov/Archives/edgar/data/12927/999999999706012328/9999999997-06-012328-index.htm,NO ACT,N/A
2006-03-06,https://www.sec.gov/Archives/edgar/data/12927/000119312506046241/0001193125-06-046241-index.htm,PRE 14A,N/A
2006-03-03,https://www.sec.gov/Archives/edgar/data/12927/000119312506045153/0001193125-06-045153-index.htm,8-K,N/A
2006-03-02,https://www.sec.gov/Archives/edgar/data/12927/000119312506043962/0001193125-06-043962-index.htm,8-K,N/A
2006-02-28,https://www.sec.gov/Archives/edgar/data/12927/000000000006010213/0000000000-06-010213-index.htm,UPLOAD,N/A
2006-02-28,https://www.sec.gov/Archives/edgar/data/12927/000119312506040952/0001193125-06-040952-index.htm,10-K,N/A
2006-02-13,https://www.sec.gov/Archives/edgar/data/12927/000009374806000008/0000093748-06-000008-index.htm,SC 13G,N/A
2006-02-10,https://www.sec.gov/Archives/edgar/data/12927/000001728306000098/0000017283-06-000098-index.htm,SC 13G/A,N/A
2006-02-03,https://www.sec.gov/Archives/edgar/data/12927/999999999706008970/9999999997-06-008970-index.htm,NO ACT,N/A
2006-02-03,https://www.sec.gov/Archives/edgar/data/12927/000119312506019814/0001193125-06-019814-index.htm,CORRESP,N/A
2006-02-02,https://www.sec.gov/Archives/edgar/data/12927/000119312506017772/0001193125-06-017772-index.htm,8-K,N/A
2006-02-01,https://www.sec.gov/Archives/edgar/data/12927/000119312506016906/0001193125-06-016906-index.htm,8-K,N/A
2005-12-30,https://www.sec.gov/Archives/edgar/data/12927/000000000005064620/0000000000-05-064620-index.htm,UPLOAD,N/A
2005-11-23,https://www.sec.gov/Archives/edgar/data/12927/000119312505231771/0001193125-05-231771-index.htm,8-K,N/A
2005-11-10,https://www.sec.gov/Archives/edgar/data/12927/000119312505223267/0001193125-05-223267-index.htm,8-K,N/A
2005-11-03,https://www.sec.gov/Archives/edgar/data/12927/000119312505215240/0001193125-05-215240-index.htm,8-K,N/A
2005-10-26,https://www.sec.gov/Archives/edgar/data/12927/000119312505208763/0001193125-05-208763-index.htm,10-Q,N/A
2005-10-26,https://www.sec.gov/Archives/edgar/data/12927/000119312505208460/0001193125-05-208460-index.htm,8-K,N/A
2005-09-02,https://www.sec.gov/Archives/edgar/data/12927/000119312505179939/0001193125-05-179939-index.htm,8-K,N/A
2005-07-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505149899/0001193125-05-149899-index.htm,10-Q,N/A
2005-07-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505149530/0001193125-05-149530-index.htm,8-K,N/A
2005-07-06,https://www.sec.gov/Archives/edgar/data/12927/000119312505138157/0001193125-05-138157-index.htm,8-K,N/A
2005-06-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505132080/0001193125-05-132080-index.htm,11-K,N/A
2005-06-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505132074/0001193125-05-132074-index.htm,11-K,N/A
2005-06-22,https://www.sec.gov/Archives/edgar/data/12927/000119312505129247/0001193125-05-129247-index.htm,8-K,N/A
2005-05-04,https://www.sec.gov/Archives/edgar/data/12927/000089383805000096/0000893838-05-000096-index.htm,8-K,N/A
2005-04-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505086964/0001193125-05-086964-index.htm,10-Q,N/A
2005-04-27,https://www.sec.gov/Archives/edgar/data/12927/000119312505086260/0001193125-05-086260-index.htm,8-K,N/A
2005-04-22,https://www.sec.gov/Archives/edgar/data/12927/000119312505082646/0001193125-05-082646-index.htm,DEFA14A,N/A
2005-04-01,https://www.sec.gov/Archives/edgar/data/12927/000119312505068015/0001193125-05-068015-index.htm,DEFA14A,N/A
2005-03-22,https://www.sec.gov/Archives/edgar/data/12927/999999999705021355/9999999997-05-021355-index.htm,NO ACT,N/A
2005-03-18,https://www.sec.gov/Archives/edgar/data/12927/000119312505055432/0001193125-05-055432-index.htm,DEF 14A,N/A
2005-03-10,https://www.sec.gov/Archives/edgar/data/12927/999999999705011435/9999999997-05-011435-index.htm,NO ACT,N/A
2005-03-10,https://www.sec.gov/Archives/edgar/data/12927/000119312505046669/0001193125-05-046669-index.htm,8-K,N/A
2005-03-09,https://www.sec.gov/Archives/edgar/data/12927/999999999705010469/9999999997-05-010469-index.htm,NO ACT,N/A
2005-02-28,https://www.sec.gov/Archives/edgar/data/12927/000119312505038602/0001193125-05-038602-index.htm,10-K,N/A
2005-02-25,https://www.sec.gov/Archives/edgar/data/12927/999999999705007282/9999999997-05-007282-index.htm,NO ACT,N/A
2005-02-24,https://www.sec.gov/Archives/edgar/data/12927/000116923205001231/0001169232-05-001231-index.htm,8-K,N/A
2005-02-22,https://www.sec.gov/Archives/edgar/data/12927/000009374805000093/0000093748-05-000093-index.htm,SC 13G/A,N/A
2005-02-17,https://www.sec.gov/Archives/edgar/data/12927/999999999705007458/9999999997-05-007458-index.htm,NO ACT,N/A
2005-02-16,https://www.sec.gov/Archives/edgar/data/12927/000089831805000014/0000898318-05-000014-index.htm,SC 13G/A,N/A
2005-02-15,https://www.sec.gov/Archives/edgar/data/12927/000009374805000007/0000093748-05-000007-index.htm,SC 13G,N/A
2005-02-11,https://www.sec.gov/Archives/edgar/data/12927/000001728305000069/0000017283-05-000069-index.htm,SC 13G/A,N/A
2005-02-10,https://www.sec.gov/Archives/edgar/data/12927/999999999705041076/9999999997-05-041076-index.htm,NO ACT,N/A
2005-02-07,https://www.sec.gov/Archives/edgar/data/12927/999999999705005548/9999999997-05-005548-index.htm,NO ACT,N/A
2005-02-02,https://www.sec.gov/Archives/edgar/data/12927/000119312505016729/0001193125-05-016729-index.htm,8-K,N/A
2005-01-31,https://www.sec.gov/Archives/edgar/data/12927/999999999705004147/9999999997-05-004147-index.htm,NO ACT,N/A
2005-01-27,https://www.sec.gov/Archives/edgar/data/12927/999999999705004148/9999999997-05-004148-index.htm,NO ACT,N/A
2005-01-27,https://www.sec.gov/Archives/edgar/data/12927/999999999705004146/9999999997-05-004146-index.htm,NO ACT,N/A
2005-01-21,https://www.sec.gov/Archives/edgar/data/12927/999999999705003492/9999999997-05-003492-index.htm,NO ACT,N/A
2005-01-19,https://www.sec.gov/Archives/edgar/data/12927/000119312505008279/0001193125-05-008279-index.htm,8-K,N/A
2005-01-18,https://www.sec.gov/Archives/edgar/data/12927/999999999705003929/9999999997-05-003929-index.htm,NO ACT,N/A
2005-01-05,https://www.sec.gov/Archives/edgar/data/12927/000089831805000004/0000898318-05-000004-index.htm,SC 13G,N/A
2004-12-23,https://www.sec.gov/Archives/edgar/data/12927/000119312504218908/0001193125-04-218908-index.htm,8-K,N/A
2004-12-16,https://www.sec.gov/Archives/edgar/data/12927/000119312504214286/0001193125-04-214286-index.htm,8-K,N/A
2004-12-14,https://www.sec.gov/Archives/edgar/data/12927/000119312504212495/0001193125-04-212495-index.htm,8-K,N/A
2004-12-06,https://www.sec.gov/Archives/edgar/data/12927/000119312504207897/0001193125-04-207897-index.htm,8-K/A,N/A
2004-10-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504179518/0001193125-04-179518-index.htm,8-K,N/A
2004-10-27,https://www.sec.gov/Archives/edgar/data/12927/000119312504179383/0001193125-04-179383-index.htm,10-Q,N/A
2004-10-27,https://www.sec.gov/Archives/edgar/data/12927/000119312504178774/0001193125-04-178774-index.htm,8-K,N/A
2004-10-21,https://www.sec.gov/Archives/edgar/data/12927/000119312504175547/0001193125-04-175547-index.htm,8-K,N/A
2004-07-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504126399/0001193125-04-126399-index.htm,10-Q,N/A
2004-07-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504125866/0001193125-04-125866-index.htm,8-K,N/A
2004-06-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504109959/0001193125-04-109959-index.htm,11-K,N/A
2004-06-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504109954/0001193125-04-109954-index.htm,11-K,N/A
2004-05-24,https://www.sec.gov/Archives/edgar/data/12927/000119312504093542/0001193125-04-093542-index.htm,8-K,N/A
2004-05-04,https://www.sec.gov/Archives/edgar/data/12927/000119312504077616/0001193125-04-077616-index.htm,8-K,N/A
2004-04-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504072412/0001193125-04-072412-index.htm,10-Q,N/A
2004-04-28,https://www.sec.gov/Archives/edgar/data/12927/000119312504071654/0001193125-04-071654-index.htm,8-K,N/A
2004-04-27,https://www.sec.gov/Archives/edgar/data/12927/000119312504070418/0001193125-04-070418-index.htm,DEFA14A,N/A
2004-04-22,https://www.sec.gov/Archives/edgar/data/12927/000119312504067070/0001193125-04-067070-index.htm,8-K,N/A
2004-03-31,https://www.sec.gov/Archives/edgar/data/12927/000119312504054837/0001193125-04-054837-index.htm,DEFA14A,N/A
2004-03-26,https://www.sec.gov/Archives/edgar/data/12927/000119312504050555/0001193125-04-050555-index.htm,DEF 14A,N/A
2004-03-23,https://www.sec.gov/Archives/edgar/data/12927/000104746904008995/0001047469-04-008995-index.htm,S-3,N/A
2004-03-15,https://www.sec.gov/Archives/edgar/data/12927/999999999704013533/9999999997-04-013533-index.htm,NO ACT,N/A
2004-03-12,https://www.sec.gov/Archives/edgar/data/12927/000119312504040583/0001193125-04-040583-index.htm,PRE 14A,N/A
2004-03-12,https://www.sec.gov/Archives/edgar/data/12927/000119312504039346/0001193125-04-039346-index.htm,10-K/A,N/A
2004-03-05,https://www.sec.gov/Archives/edgar/data/12927/000119312504034751/0001193125-04-034751-index.htm,10-K,N/A
2004-02-13,https://www.sec.gov/Archives/edgar/data/12927/000001728304000331/0000017283-04-000331-index.htm,SC 13G,N/A
2004-02-11,https://www.sec.gov/Archives/edgar/data/12927/999999999704007118/9999999997-04-007118-index.htm,NO ACT,N/A
2004-02-10,https://www.sec.gov/Archives/edgar/data/12927/999999999704008796/9999999997-04-008796-index.htm,NO ACT,N/A
2004-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999704008797/9999999997-04-008797-index.htm,NO ACT,N/A
2004-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999704006486/9999999997-04-006486-index.htm,NO ACT,N/A
2004-02-06,https://www.sec.gov/Archives/edgar/data/12927/999999999704005340/9999999997-04-005340-index.htm,NO ACT,N/A
2004-02-05,https://www.sec.gov/Archives/edgar/data/12927/000009374804000014/0000093748-04-000014-index.htm,SC 13G,N/A
2004-01-30,https://www.sec.gov/Archives/edgar/data/12927/000107468304000005/0001074683-04-000005-index.htm,SC 13G,N/A
2004-01-29,https://www.sec.gov/Archives/edgar/data/12927/000119312504010896/0001193125-04-010896-index.htm,8-K,N/A
2004-01-20,https://www.sec.gov/Archives/edgar/data/12927/999999999704003199/9999999997-04-003199-index.htm,NO ACT,N/A
2003-12-19,https://www.sec.gov/Archives/edgar/data/12927/000089831803000038/0000898318-03-000038-index.htm,8-K,N/A
2003-12-01,https://www.sec.gov/Archives/edgar/data/12927/000119312503087790/0001193125-03-087790-index.htm,8-K,N/A
2003-11-25,https://www.sec.gov/Archives/edgar/data/12927/000119312503086101/0001193125-03-086101-index.htm,8-K,N/A
2003-11-24,https://www.sec.gov/Archives/edgar/data/12927/000089831803000034/0000898318-03-000034-index.htm,8-K,N/A
2003-10-29,https://www.sec.gov/Archives/edgar/data/12927/000119312503069438/0001193125-03-069438-index.htm,10-Q,N/A
2003-10-29,https://www.sec.gov/Archives/edgar/data/12927/000119312503068914/0001193125-03-068914-index.htm,8-K,N/A
2003-10-16,https://www.sec.gov/Archives/edgar/data/12927/000119312503062996/0001193125-03-062996-index.htm,8-K,N/A
2003-09-25,https://www.sec.gov/Archives/edgar/data/12927/000119312503054041/0001193125-03-054041-index.htm,11-K,N/A
2003-09-25,https://www.sec.gov/Archives/edgar/data/12927/000119312503054031/0001193125-03-054031-index.htm,11-K,N/A
2003-08-13,https://www.sec.gov/Archives/edgar/data/12927/000119312503035983/0001193125-03-035983-index.htm,10-Q/A,N/A
2003-08-05,https://www.sec.gov/Archives/edgar/data/12927/000104746903026330/0001047469-03-026330-index.htm,S-8 POS,N/A
2003-08-05,https://www.sec.gov/Archives/edgar/data/12927/000104746903026322/0001047469-03-026322-index.htm,S-8 POS,N/A
2003-08-05,https://www.sec.gov/Archives/edgar/data/12927/000104746903026321/0001047469-03-026321-index.htm,S-8,N/A
2003-08-04,https://www.sec.gov/Archives/edgar/data/12927/000119312503028503/0001193125-03-028503-index.htm,10-Q,N/A
2003-07-28,https://www.sec.gov/Archives/edgar/data/12927/000119312503024871/0001193125-03-024871-index.htm,8-K,N/A
2003-07-23,https://www.sec.gov/Archives/edgar/data/12927/000119312503022492/0001193125-03-022492-index.htm,8-K,N/A
2003-07-15,https://www.sec.gov/Archives/edgar/data/12927/000119312503019406/0001193125-03-019406-index.htm,8-K,N/A
2003-06-30,https://www.sec.gov/Archives/edgar/data/12927/999999999703027972/9999999997-03-027972-index.htm,11-K,N/A
2003-06-30,https://www.sec.gov/Archives/edgar/data/12927/999999999703027971/9999999997-03-027971-index.htm,11-K,N/A
2003-06-30,https://www.sec.gov/Archives/edgar/data/12927/999999999703027970/9999999997-03-027970-index.htm,11-K,N/A
2003-06-30,https://www.sec.gov/Archives/edgar/data/12927/999999999703027844/9999999997-03-027844-index.htm,11-K,N/A
2003-06-13,https://www.sec.gov/Archives/edgar/data/12927/000119312503009930/0001193125-03-009930-index.htm,8-K,N/A
2003-05-05,https://www.sec.gov/Archives/edgar/data/12927/000095013103002606/0000950131-03-002606-index.htm,10-Q,N/A
2003-04-23,https://www.sec.gov/Archives/edgar/data/12927/000095013103002238/0000950131-03-002238-index.htm,8-K,N/A
2003-04-16,https://www.sec.gov/Archives/edgar/data/12927/000103221003000618/0001032210-03-000618-index.htm,DEFA14A,N/A
2003-04-10,https://www.sec.gov/Archives/edgar/data/12927/000095013103002068/0000950131-03-002068-index.htm,8-K,N/A
2003-04-04,https://www.sec.gov/Archives/edgar/data/12927/000103221003000549/0001032210-03-000549-index.htm,DEFR14A,N/A
2003-03-24,https://www.sec.gov/Archives/edgar/data/12927/999999999703012883/9999999997-03-012883-index.htm,ARS,N/A
2003-03-21,https://www.sec.gov/Archives/edgar/data/12927/000103221003000382/0001032210-03-000382-index.htm,DEF 14A,N/A
2003-03-05,https://www.sec.gov/Archives/edgar/data/12927/999999999703008281/9999999997-03-008281-index.htm,NO ACT,N/A
2003-03-05,https://www.sec.gov/Archives/edgar/data/12927/999999999703008269/9999999997-03-008269-index.htm,NO ACT,N/A
2003-03-05,https://www.sec.gov/Archives/edgar/data/12927/999999999703008117/9999999997-03-008117-index.htm,NO ACT,N/A
2003-02-27,https://www.sec.gov/Archives/edgar/data/12927/000001292703000005/0000012927-03-000005-index.htm,10-K,N/A
2003-02-26,https://www.sec.gov/Archives/edgar/data/12927/999999999703008428/9999999997-03-008428-index.htm,NO ACT,N/A
2003-02-26,https://www.sec.gov/Archives/edgar/data/12927/999999999703008421/9999999997-03-008421-index.htm,NO ACT,N/A
2003-02-26,https://www.sec.gov/Archives/edgar/data/12927/999999999703008419/9999999997-03-008419-index.htm,NO ACT,N/A
2003-02-18,https://www.sec.gov/Archives/edgar/data/12927/999999999703006471/9999999997-03-006471-index.htm,NO ACT,N/A
2003-02-18,https://www.sec.gov/Archives/edgar/data/12927/999999999703006449/9999999997-03-006449-index.htm,NO ACT,N/A
2003-02-18,https://www.sec.gov/Archives/edgar/data/12927/999999999703006448/9999999997-03-006448-index.htm,NO ACT,N/A
2003-02-12,https://www.sec.gov/Archives/edgar/data/12927/000107468303000077/0001074683-03-000077-index.htm,SC 13G,N/A
2003-02-12,https://www.sec.gov/Archives/edgar/data/12927/000009374803000046/0000093748-03-000046-index.htm,SC 13G,N/A
2003-02-11,https://www.sec.gov/Archives/edgar/data/12927/000104746903004705/0001047469-03-004705-index.htm,8-K,N/A
2003-02-10,https://www.sec.gov/Archives/edgar/data/12927/000104746903004557/0001047469-03-004557-index.htm,424B5,N/A
2003-02-06,https://www.sec.gov/Archives/edgar/data/12927/000104746903004271/0001047469-03-004271-index.htm,8-K,N/A
2003-02-04,https://www.sec.gov/Archives/edgar/data/12927/999999999703005477/9999999997-03-005477-index.htm,NO ACT,N/A
2002-12-11,https://www.sec.gov/Archives/edgar/data/12927/999999999702060794/9999999997-02-060794-index.htm,11-K/A,N/A
2002-11-06,https://www.sec.gov/Archives/edgar/data/12927/000001292702000019/0000012927-02-000019-index.htm,10-Q,N/A
2002-10-21,https://www.sec.gov/Archives/edgar/data/12927/000001292702000015/0000012927-02-000015-index.htm,8-K,N/A
2002-10-04,https://www.sec.gov/Archives/edgar/data/12927/000001292702000014/0000012927-02-000014-index.htm,8-K,N/A
2002-09-20,https://www.sec.gov/Archives/edgar/data/12927/000091205702036387/0000912057-02-036387-index.htm,424B3,N/A
2002-09-13,https://www.sec.gov/Archives/edgar/data/12927/000091205702035438/0000912057-02-035438-index.htm,S-3,N/A
2002-09-04,https://www.sec.gov/Archives/edgar/data/12927/000001292702000013/0000012927-02-000013-index.htm,8-K,N/A
2002-08-12,https://www.sec.gov/Archives/edgar/data/12927/000001292702000011/0000012927-02-000011-index.htm,8-K,N/A
2002-08-12,https://www.sec.gov/Archives/edgar/data/12927/000001292702000010/0000012927-02-000010-index.htm,10-Q,N/A
2002-07-01,https://www.sec.gov/Archives/edgar/data/12927/999999999702038352/9999999997-02-038352-index.htm,11-K,N/A
2002-07-01,https://www.sec.gov/Archives/edgar/data/12927/999999999702037945/9999999997-02-037945-index.htm,11-K,N/A
2002-07-01,https://www.sec.gov/Archives/edgar/data/12927/999999999702037941/9999999997-02-037941-index.htm,11-K,N/A
2002-07-01,https://www.sec.gov/Archives/edgar/data/12927/999999999702037939/9999999997-02-037939-index.htm,11-K,N/A
2002-07-01,https://www.sec.gov/Archives/edgar/data/12927/999999999702037937/9999999997-02-037937-index.htm,11-K,N/A
2002-05-14,https://www.sec.gov/Archives/edgar/data/12927/999999999702029724/9999999997-02-029724-index.htm,11-K,N/A
2002-05-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702029715/9999999997-02-029715-index.htm,11-K,N/A
2002-05-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702029713/9999999997-02-029713-index.htm,11-K,N/A
2002-05-13,https://www.sec.gov/Archives/edgar/data/12927/999999999702029711/9999999997-02-029711-index.htm,11-K,N/A
2002-05-07,https://www.sec.gov/Archives/edgar/data/12927/000001292702000007/0000012927-02-000007-index.htm,10-Q,N/A
2002-04-22,https://www.sec.gov/Archives/edgar/data/12927/000091205702016015/0000912057-02-016015-index.htm,DEFA14A,N/A
2002-03-27,https://www.sec.gov/Archives/edgar/data/12927/999999999702026451/9999999997-02-026451-index.htm,NO ACT,N/A
2002-03-25,https://www.sec.gov/Archives/edgar/data/12927/999999999702018162/9999999997-02-018162-index.htm,ARS,N/A
2002-03-22,https://www.sec.gov/Archives/edgar/data/12927/000091205702011051/0000912057-02-011051-index.htm,DEF 14A,N/A
2002-03-08,https://www.sec.gov/Archives/edgar/data/12927/000001292702000005/0000012927-02-000005-index.htm,10-K,N/A
2002-03-04,https://www.sec.gov/Archives/edgar/data/12927/999999999702021301/9999999997-02-021301-index.htm,NO ACT,N/A
2002-02-19,https://www.sec.gov/Archives/edgar/data/12927/999999999702013772/9999999997-02-013772-index.htm,NO ACT,N/A
2002-02-19,https://www.sec.gov/Archives/edgar/data/12927/999999999702014120/9999999997-02-014120-index.htm,NO ACT,N/A
2002-02-13,https://www.sec.gov/Archives/edgar/data/12927/000107468302000060/0001074683-02-000060-index.htm,SC 13G,N/A
