cik_num,date,doc_link,filings,html_link,inter_link,sic_num,xbrl_link
0001326380,2019-04-24,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000065/0001326380-19-000065-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-04-15,https://www.sec.gov/Archives/edgar/data/1326380/000119312519106755/0001193125-19-106755-index.htm,S-8,,N/A,5734,N/A
0001326380,2019-04-05,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000055/0001326380-19-000055-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-04-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000052/0001326380-19-000052-index.htm,10-K,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000052/a10k-fy18q4.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-19-000052&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000052/gme-20190202.xml
0001326380,2019-04-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000051/0001326380-19-000051-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-04-01,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000043/0001326380-19-000043-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-03-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000041/0001326380-19-000041-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-03-28,https://www.sec.gov/Archives/edgar/data/1326380/000092189519000922/0000921895-19-000922-index.htm,DFAN14A,,N/A,5734,N/A
0001326380,2019-03-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000030/0001326380-19-000030-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-03-14,https://www.sec.gov/Archives/edgar/data/1326380/000092189519000738/0000921895-19-000738-index.htm,DFAN14A,,N/A,5734,N/A
0001326380,2019-03-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000026/0001326380-19-000026-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-03-04,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000024/0001326380-19-000024-index.htm,8-K,,N/A,5734,N/A
0000315066,2019-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000031506619001099/0000315066-19-001099-index.htm,SC 13G/A,,N/A,0000,N/A
N/A,2019-02-11,https://www.sec.gov/Archives/edgar/data/1326380/000093247119004669/0000932471-19-004669-index.htm,SC 13G/A,,N/A,N/A,N/A
0000354204,2019-02-08,https://www.sec.gov/Archives/edgar/data/1326380/000125889719001551/0001258897-19-001551-index.htm,SC 13G/A,,N/A,0000,N/A
0001326380,2019-01-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000011/0001326380-19-000011-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-01-28,https://www.sec.gov/Archives/edgar/data/1326380/000021545719001560/0000215457-19-001560-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2019-01-23,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000007/0001326380-19-000007-index.htm,8-K,,N/A,5734,N/A
0001326380,2019-01-18,https://www.sec.gov/Archives/edgar/data/1326380/000132638019000002/0001326380-19-000002-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-12-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000124/0001326380-18-000124-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-12-11,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000122/0001326380-18-000122-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000122/a10q-fy18q3.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-18-000122&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000122/gme-20181103.xml
N/A,2018-12-10,https://www.sec.gov/Archives/edgar/data/1326380/000093247118007713/0000932471-18-007713-index.htm,SC 13G/A,,N/A,N/A,N/A
0001326380,2018-11-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000120/0001326380-18-000120-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-11-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000116/0001326380-18-000116-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-09-11,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000113/0001326380-18-000113-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000113/a10q-fy18q2.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-18-000113&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000113/gme-20180804.xml
0001326380,2018-09-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000109/0001326380-18-000109-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-08-16,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000096/0001326380-18-000096-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-08-07,https://www.sec.gov/Archives/edgar/data/1326380/000000000018024391/0000000000-18-024391-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2018-08-03,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000093/0001326380-18-000093-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2018-07-23,https://www.sec.gov/Archives/edgar/data/1326380/000000000018022398/0000000000-18-022398-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2018-07-10,https://www.sec.gov/Archives/edgar/data/1326380/000021545718005796/0000215457-18-005796-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2018-06-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000091/0001326380-18-000091-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-06-25,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000077/0001326380-18-000077-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2018-06-12,https://www.sec.gov/Archives/edgar/data/1326380/000000000018018025/0000000000-18-018025-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2018-06-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000075/0001326380-18-000075-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000075/a10q-fy18q1.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-18-000075&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000075/gme-20180505.xml
0001326380,2018-06-04,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000067/0001326380-18-000067-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-05-31,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000064/0001326380-18-000064-index.htm,DEFA14A,,N/A,5734,N/A
0001326380,2018-05-31,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000063/0001326380-18-000063-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-05-30,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000056/0001326380-18-000056-index.htm,SD,,N/A,5734,N/A
0001326380,2018-05-16,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000053/0001326380-18-000053-index.htm,DEFA14A,,N/A,5734,N/A
0001326380,2018-05-16,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000052/0001326380-18-000052-index.htm,DEF 14A,,N/A,5734,N/A
0001326380,2018-05-11,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000048/0001326380-18-000048-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-04-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000033/0001326380-18-000033-index.htm,10-K,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000033/a10k-fy17q4.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-18-000033&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000033/gme-20180203.xml
0001326380,2018-03-28,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000030/0001326380-18-000030-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-03-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000026/0001326380-18-000026-index.htm,8-K,,N/A,5734,N/A
0000315066,2018-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000031506618001270/0000315066-18-001270-index.htm,SC 13G/A,,N/A,0000,N/A
N/A,2018-02-12,https://www.sec.gov/Archives/edgar/data/1326380/000093247118004904/0000932471-18-004904-index.htm,SC 13G/A,,N/A,N/A,N/A
0000354204,2018-02-09,https://www.sec.gov/Archives/edgar/data/1326380/000125889718001558/0001258897-18-001558-index.htm,SC 13G,,N/A,0000,N/A
0001326380,2018-02-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000012/0001326380-18-000012-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-02-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000010/0001326380-18-000010-index.htm,8-K,,N/A,5734,N/A
N/A,2018-02-06,https://www.sec.gov/Archives/edgar/data/1326380/000103342718000023/0001033427-18-000023-index.htm,SC 13G/A,,N/A,N/A,N/A
0001326380,2018-02-05,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000007/0001326380-18-000007-index.htm,8-K,,N/A,5734,N/A
0001326380,2018-01-25,https://www.sec.gov/Archives/edgar/data/1326380/000021545718002908/0000215457-18-002908-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2018-01-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638018000003/0001326380-18-000003-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-12-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000130/0001326380-17-000130-index.htm,8-K/A,,N/A,5734,N/A
0001326380,2017-12-05,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000127/0001326380-17-000127-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000127/a10q-fy17q3.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-17-000127&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000127/gme-20171028.xml
0001326380,2017-11-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000116/0001326380-17-000116-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-11-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000115/0001326380-17-000115-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-11-14,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000108/0001326380-17-000108-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-09-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000106/0001326380-17-000106-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000106/a10q-fy17q2.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-17-000106&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000106/gme-20170729.xml
0001326380,2017-08-24,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000102/0001326380-17-000102-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-06-30,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000097/0001326380-17-000097-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-06-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000078/0001326380-17-000078-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000078/a10q-fy17q1.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-17-000078&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000078/gme-20170429.xml
0001326380,2017-05-26,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000075/0001326380-17-000075-index.htm,SD,,N/A,5734,N/A
0001326380,2017-05-25,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000071/0001326380-17-000071-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-05-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000069/0001326380-17-000069-index.htm,DEFA14A,,N/A,5734,N/A
0001326380,2017-05-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000068/0001326380-17-000068-index.htm,DEF 14A,,N/A,5734,N/A
0001326380,2017-04-28,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000065/0001326380-17-000065-index.htm,PRE 14A,,N/A,5734,N/A
0001326380,2017-03-27,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000046/0001326380-17-000046-index.htm,10-K,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000046/a10k-fy16q4.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-17-000046&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000046/gme-20170128.xml
0001326380,2017-03-23,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000043/0001326380-17-000043-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-03-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000012/0001326380-17-000012-index.htm,8-K,,N/A,5734,N/A
0001326380,2017-03-01,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000010/0001326380-17-000010-index.htm,8-K,,N/A,5734,N/A
0000315066,2017-02-14,https://www.sec.gov/Archives/edgar/data/1326380/000031506617001695/0000315066-17-001695-index.htm,SC 13G/A,,N/A,0000,N/A
N/A,2017-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000093247117002525/0000932471-17-002525-index.htm,SC 13G/A,,N/A,N/A,N/A
0000005272,2017-02-10,https://www.sec.gov/Archives/edgar/data/1326380/000119312517038421/0001193125-17-038421-index.htm,SC 13G/A,,N/A,6331,N/A
0001109448,2017-02-10,https://www.sec.gov/Archives/edgar/data/1326380/000153215517000086/0001532155-17-000086-index.htm,SC 13G/A,,N/A,6282,N/A
N/A,2017-02-02,https://www.sec.gov/Archives/edgar/data/1326380/000103342717000034/0001033427-17-000034-index.htm,SC 13G,,N/A,N/A,N/A
0001326380,2017-01-24,https://www.sec.gov/Archives/edgar/data/1326380/000035348017000697/0000353480-17-000697-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2017-01-13,https://www.sec.gov/Archives/edgar/data/1326380/000132638017000003/0001326380-17-000003-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-12-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000419/0001326380-16-000419-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000419/a10q-fy16q3.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-16-000419&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000419/gme-20161029.xml
0001326380,2016-11-22,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000415/0001326380-16-000415-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-11-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000412/0001326380-16-000412-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-09-07,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000406/0001326380-16-000406-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000406/a10q-fy16q2.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-16-000406&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000406/gme-20160730.xml
0001326380,2016-09-06,https://www.sec.gov/Archives/edgar/data/1326380/000000000016091517/0000000000-16-091517-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2016-08-25,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000402/0001326380-16-000402-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-08-15,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000399/0001326380-16-000399-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2016-07-21,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000397/0001326380-16-000397-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2016-07-19,https://www.sec.gov/Archives/edgar/data/1326380/000000000016084940/0000000000-16-084940-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2016-06-24,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000392/0001326380-16-000392-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-06-07,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000366/0001326380-16-000366-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000366/a10q-fy16q1.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-16-000366&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000366/gme-20160430.xml
0001326380,2016-05-27,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000361/0001326380-16-000361-index.htm,SD,,N/A,5734,N/A
0001326380,2016-05-26,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000358/0001326380-16-000358-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-05-06,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000355/0001326380-16-000355-index.htm,DEF 14A,,N/A,5734,N/A
0001326380,2016-05-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000351/0001326380-16-000351-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-04-22,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000348/0001326380-16-000348-index.htm,PRE 14A,,N/A,5734,N/A
0001326380,2016-03-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000323/0001326380-16-000323-index.htm,10-K/A,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000323/a10ka-fy15q4.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-16-000323&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000323/gme-20160130.xml
0001326380,2016-03-28,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000320/0001326380-16-000320-index.htm,10-K,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000320/a10k-fy15q4.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-16-000320&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000320/gme-20160130.xml
0001326380,2016-03-28,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000316/0001326380-16-000316-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-03-24,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000314/0001326380-16-000314-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-03-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000311/0001326380-16-000311-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-03-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000273/0001326380-16-000273-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-02-24,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000241/0001326380-16-000241-index.htm,8-K,,N/A,5734,N/A
0001326380,2016-02-23,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000239/0001326380-16-000239-index.htm,8-K,,N/A,5734,N/A
0000093751,2016-02-22,https://www.sec.gov/Archives/edgar/data/1326380/000009375116000519/0000093751-16-000519-index.htm,SC 13G/A,,N/A,6022,N/A
0001109448,2016-02-16,https://www.sec.gov/Archives/edgar/data/1326380/000153215516000167/0001532155-16-000167-index.htm,SC 13G/A,,N/A,6282,N/A
0001326380,2016-02-12,https://www.sec.gov/Archives/edgar/data/1326380/000142284916000608/0001422849-16-000608-index.htm,SC 13G/A,,N/A,5734,N/A
0000315066,2016-02-12,https://www.sec.gov/Archives/edgar/data/1326380/000031506616005088/0000315066-16-005088-index.htm,SC 13G/A,,N/A,0000,N/A
0000005272,2016-02-11,https://www.sec.gov/Archives/edgar/data/1326380/000119312516460037/0001193125-16-460037-index.htm,SC 13G/A,,N/A,6331,N/A
N/A,2016-02-10,https://www.sec.gov/Archives/edgar/data/1326380/000093247116011131/0000932471-16-011131-index.htm,SC 13G/A,,N/A,N/A,N/A
0001326380,2016-02-10,https://www.sec.gov/Archives/edgar/data/1326380/000021545716005585/0000215457-16-005585-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2016-01-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638016000233/0001326380-16-000233-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-12-08,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000229/0001326380-15-000229-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000229/a10q-fy15q3.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-15-000229&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000229/gme-20151031.xml
0001326380,2015-11-23,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000223/0001326380-15-000223-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-11-04,https://www.sec.gov/Archives/edgar/data/1326380/000000000015052776/0000000000-15-052776-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2015-10-27,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000220/0001326380-15-000220-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2015-09-30,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000197/0001326380-15-000197-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2015-09-29,https://www.sec.gov/Archives/edgar/data/1326380/000000000015047677/0000000000-15-047677-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2015-09-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000178/0001326380-15-000178-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000178/form10q-fy15q2.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-15-000178&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000178/gme-20150801.xml
0001326380,2015-08-27,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000174/0001326380-15-000174-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-07-17,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000165/0001326380-15-000165-index.htm,8-K,,N/A,5734,N/A
0001096199,2015-07-17,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000160/0001326380-15-000160-index.htm,SC TO-T/A,,N/A,5990,N/A
0001096199,2015-07-14,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000152/0001326380-15-000152-index.htm,SC TO-T/A,,N/A,5990,N/A
0001096199,2015-07-07,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000147/0001326380-15-000147-index.htm,SC TO-T/A,,N/A,5990,N/A
0001326380,2015-06-29,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000142/0001326380-15-000142-index.htm,8-K,,N/A,5734,N/A
0001096199,2015-06-15,https://www.sec.gov/Archives/edgar/data/1326380/000119312515222730/0001193125-15-222730-index.htm,SC TO-T,,N/A,5990,N/A
0001096199,2015-06-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000120/0001326380-15-000120-index.htm,SC 13D,,N/A,5990,N/A
0001326380,2015-06-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000118/0001326380-15-000118-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000118/form10q-fy15q1.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-15-000118&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000118/gme-20150502.xml
0001326380,2015-06-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000113/0001326380-15-000113-index.htm,8-K,,N/A,5734,N/A
0001096199,2015-06-02,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000111/0001326380-15-000111-index.htm,SC TO-C,,N/A,5990,N/A
0001326380,2015-05-28,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000109/0001326380-15-000109-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-05-08,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000104/0001326380-15-000104-index.htm,DEFA14A,,N/A,5734,N/A
0001326380,2015-05-08,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000102/0001326380-15-000102-index.htm,DEF 14A,,N/A,5734,N/A
0001326380,2015-03-30,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000078/0001326380-15-000078-index.htm,10-K,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000078/form10k-fy14.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-15-000078&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000078/gme-20150131.xml
0001326380,2015-03-26,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000075/0001326380-15-000075-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-03-09,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000056/0001326380-15-000056-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-03-03,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000053/0001326380-15-000053-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000142284915000229/0001422849-15-000229-index.htm,SC 13G,,N/A,5734,N/A
0000005272,2015-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000119312515049686/0001193125-15-049686-index.htm,SC 13G,,N/A,6331,N/A
0000315066,2015-02-13,https://www.sec.gov/Archives/edgar/data/1326380/000031506615001971/0000315066-15-001971-index.htm,SC 13G/A,,N/A,0000,N/A
0000093751,2015-02-12,https://www.sec.gov/Archives/edgar/data/1326380/000151905815000131/0001519058-15-000131-index.htm,SC 13G,,N/A,6022,N/A
N/A,2015-02-10,https://www.sec.gov/Archives/edgar/data/1326380/000093247115003975/0000932471-15-003975-index.htm,SC 13G/A,,N/A,N/A,N/A
0001326380,2015-02-09,https://www.sec.gov/Archives/edgar/data/1326380/000021545715000196/0000215457-15-000196-index.htm,SC 13G/A,,N/A,5734,N/A
0001326380,2015-01-15,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000007/0001326380-15-000007-index.htm,8-K,,N/A,5734,N/A
0001326380,2015-01-13,https://www.sec.gov/Archives/edgar/data/1326380/000132638015000004/0001326380-15-000004-index.htm,8-K,,N/A,5734,N/A
0001326380,2014-12-10,https://www.sec.gov/Archives/edgar/data/1326380/000132638014000007/0001326380-14-000007-index.htm,10-Q,https://www.sec.gov/Archives/edgar/data/1326380/000132638014000007/a10q-fy14q3.htm,https://www.sec.gov/cgi-bin/viewer?action=view&cik=1326380&accession_number=0001326380-14-000007&xbrl_type=v,5734,https://www.sec.gov/Archives/edgar/data/1326380/000132638014000007/gme-20141101.xml
0001326380,2014-11-21,https://www.sec.gov/Archives/edgar/data/1326380/000000000014059186/0000000000-14-059186-index.htm,UPLOAD,,N/A,5734,N/A
0001326380,2014-11-20,https://www.sec.gov/Archives/edgar/data/1326380/000115752314004636/0001157523-14-004636-index.htm,8-K,,N/A,5734,N/A
0001326380,2014-11-12,https://www.sec.gov/Archives/edgar/data/1326380/000132638014000004/0001326380-14-000004-index.htm,8-K,,N/A,5734,N/A
0001326380,2014-10-29,https://www.sec.gov/Archives/edgar/data/1326380/000144530514004558/0001445305-14-004558-index.htm,CORRESP,,N/A,5734,N/A
0001326380,2014-10-29,https://www.sec.gov/Archives/edgar/data/1326380/000144530514004537/0001445305-14-004537-index.htm,15-12B,,N/A,5734,N/A
0001326380,2014-10-29,https://www.sec.gov/Archives/edgar/data/1326380/000144530514004535/0001445305-14-004535-index.htm,25,,N/A,5734,N/A
